contest-tmp2m-14d__tmp2m,index
24.58459,383120
24.48831,383121
24.255838,383122
23.963856,383123
23.848549,383124
24.171038,383125
24.309628,383126
24.091764,383127
23.773869,383128
23.743454,383129
23.542217,383130
23.386124,383131
23.040264,383132
22.572523,383133
22.450468,383134
22.71922,383135
22.24544,383136
22.415018,383137
21.491539,383138
20.794727,383139
20.23878,383140
20.11382,383141
19.890877,383142
19.658895,383143
19.223349,383144
18.991816,383145
19.276323,383146
19.368687,383147
19.327442,383148
19.443295,383149
19.490774,383150
18.776602,383151
18.762,383152
18.893414,383153
19.188581,383154
19.309309,383155
19.252605,383156
19.261374,383157
19.296288,383158
19.43864,383159
19.455406,383160
19.211878,383161
19.21722,383162
19.033875,383163
18.761606,383164
18.528866,383165
18.501451,383166
18.203672,383167
17.722582,383168
16.947248,383169
16.605646,383170
16.01682,383171
16.097692,383172
15.526215,383173
14.171213,383174
13.610289,383175
25.264587,383176
25.21518,383177
25.22019,383178
25.21172,383179
25.168978,383180
24.95594,383181
24.876873,383182
24.59949,383183
24.364426,383184
24.169209,383185
24.50539,383186
24.606153,383187
24.451365,383188
24.139061,383189
24.074623,383190
23.86092,383191
23.705397,383192
23.311949,383193
22.881598,383194
22.948467,383195
22.914698,383196
22.677498,383197
22.934595,383198
22.09543,383199
21.414333,383200
20.869555,383201
20.753784,383202
20.349537,383203
20.170908,383204
19.82066,383205
19.567968,383206
19.828249,383207
19.804253,383208
19.758997,383209
19.900492,383210
19.93941,383211
19.231901,383212
19.147213,383213
19.196613,383214
19.38563,383215
19.535965,383216
19.53144,383217
19.588728,383218
19.448027,383219
19.567888,383220
19.637281,383221
19.41228,383222
19.4252,383223
19.070034,383224
18.982414,383225
18.945562,383226
19.022287,383227
18.552439,383228
18.090593,383229
17.421661,383230
16.953922,383231
16.349112,383232
16.55644,383233
16.018637,383234
14.745555,383235
13.995235,383236
25.5304,383237
25.512276,383238
25.579962,383239
25.347986,383240
25.169296,383241
25.068396,383242
25.003283,383243
24.651901,383244
24.330553,383245
24.269922,383246
24.64729,383247
24.494148,383248
24.20036,383249
23.618137,383250
23.921757,383251
23.675425,383252
23.69958,383253
23.23745,383254
22.833864,383255
22.915268,383256
22.792347,383257
22.359133,383258
22.698969,383259
22.54142,383260
21.788948,383261
21.422663,383262
21.246153,383263
21.077042,383264
20.804487,383265
20.469515,383266
20.37236,383267
20.45457,383268
20.420835,383269
20.464216,383270
20.533611,383271
20.541397,383272
19.426746,383273
19.307909,383274
19.388424,383275
19.56748,383276
19.648594,383277
19.712696,383278
19.710999,383279
19.614664,383280
19.607605,383281
19.635345,383282
19.481133,383283
19.446234,383284
19.183506,383285
18.80099,383286
18.748966,383287
18.840847,383288
18.328272,383289
17.87481,383290
17.146576,383291
16.71128,383292
16.491472,383293
16.60724,383294
15.29465,383295
14.762499,383296
13.960369,383297
25.057604,383298
24.974463,383299
25.155088,383300
24.98212,383301
24.7692,383302
24.58255,383303
24.539652,383304
24.205988,383305
23.988451,383306
23.589706,383307
23.855328,383308
23.67319,383309
23.595978,383310
23.160568,383311
23.135582,383312
23.293488,383313
23.139965,383314
22.897118,383315
22.598206,383316
22.835075,383317
22.745455,383318
22.361588,383319
22.547264,383320
21.874405,383321
21.1935,383322
20.695341,383323
20.648443,383324
20.250563,383325
20.075346,383326
19.83508,383327
19.879395,383328
20.070543,383329
20.074743,383330
19.942112,383331
20.154552,383332
20.186438,383333
19.43405,383334
19.232595,383335
19.330141,383336
19.543737,383337
19.556269,383338
19.64788,383339
19.697023,383340
19.6396,383341
19.662127,383342
19.716442,383343
19.553568,383344
19.572674,383345
18.722464,383346
18.58914,383347
18.631413,383348
18.412834,383349
18.12144,383350
17.636124,383351
17.382002,383352
16.957304,383353
16.635754,383354
16.261496,383355
15.584182,383356
15.150013,383357
14.250505,383358
19.885092,383359
19.737953,383360
19.769249,383361
19.80443,383362
19.980446,383363
20.12206,383364
20.226751,383365
20.17291,383366
19.799597,383367
19.614037,383368
19.743223,383369
19.851124,383370
20.074804,383371
20.342575,383372
20.53572,383373
20.644606,383374
20.673954,383375
19.970066,383376
19.597443,383377
19.520226,383378
19.249523,383379
18.684496,383380
18.725199,383381
18.459787,383382
18.338806,383383
17.904802,383384
17.265232,383385
17.30108,383386
17.244015,383387
17.033264,383388
17.113636,383389
17.367811,383390
17.475454,383391
17.388792,383392
17.073479,383393
17.17011,383394
17.34912,383395
17.506266,383396
17.38685,383397
17.530134,383398
17.503084,383399
17.444256,383400
17.301493,383401
17.171093,383402
17.07212,383403
16.868013,383404
16.78579,383405
16.550896,383406
15.942496,383407
16.065464,383408
15.7834835,383409
15.568247,383410
15.496262,383411
15.484527,383412
15.658137,383413
15.397332,383414
15.512092,383415
15.501229,383416
15.338629,383417
15.3280525,383418
15.201811,383419
23.79409,383420
23.790318,383421
23.707748,383422
23.698296,383423
23.92399,383424
23.497255,383425
23.422945,383426
23.292425,383427
23.02355,383428
22.87207,383429
22.965488,383430
23.156199,383431
23.352417,383432
23.676094,383433
23.859749,383434
23.969543,383435
23.880253,383436
23.267223,383437
22.979223,383438
22.363928,383439
22.454264,383440
21.927507,383441
21.570133,383442
21.495607,383443
21.382263,383444
20.905901,383445
20.42749,383446
20.267313,383447
19.943266,383448
19.65529,383449
19.77377,383450
20.003603,383451
20.094524,383452
20.033407,383453
19.891726,383454
19.90037,383455
18.69739,383456
18.727917,383457
18.738583,383458
18.845991,383459
18.890844,383460
18.886543,383461
18.764183,383462
18.571465,383463
18.180899,383464
18.12144,383465
17.955606,383466
17.757483,383467
17.038961,383468
17.105812,383469
16.971994,383470
16.896294,383471
17.457865,383472
17.252184,383473
17.008509,383474
16.664347,383475
16.84664,383476
16.516003,383477
16.383234,383478
16.605808,383479
16.156975,383480
22.916147,383481
22.74737,383482
22.914734,383483
22.855562,383484
23.076221,383485
23.19741,383486
23.233776,383487
23.06632,383488
22.713442,383489
22.475775,383490
22.680235,383491
22.98646,383492
23.004347,383493
23.385063,383494
23.61914,383495
23.573353,383496
23.638111,383497
23.184109,383498
22.497389,383499
21.96345,383500
21.618013,383501
21.103352,383502
20.909037,383503
20.694014,383504
20.478586,383505
20.08059,383506
19.329865,383507
19.327044,383508
18.836338,383509
18.286438,383510
18.55061,383511
18.839003,383512
19.111835,383513
18.727394,383514
18.587364,383515
18.882162,383516
18.261452,383517
18.323666,383518
17.986467,383519
18.166574,383520
17.924015,383521
17.83901,383522
17.696878,383523
17.570318,383524
17.335258,383525
17.084175,383526
16.909225,383527
16.530226,383528
16.032572,383529
15.771656,383530
15.364286,383531
15.288015,383532
15.451231,383533
15.398929,383534
15.450594,383535
15.467778,383536
15.23047,383537
15.240384,383538
15.292713,383539
15.400819,383540
15.24981,383541
20.480925,383542
20.24237,383543
20.31952,383544
20.559359,383545
20.865137,383546
21.12333,383547
21.187647,383548
20.923079,383549
20.548275,383550
20.309172,383551
20.249393,383552
20.646584,383553
20.552204,383554
21.091578,383555
21.218288,383556
21.281984,383557
21.159626,383558
20.810215,383559
20.184078,383560
19.445562,383561
19.025677,383562
18.706743,383563
18.442905,383564
18.362602,383565
18.21135,383566
17.704065,383567
16.835886,383568
16.728718,383569
16.169458,383570
15.792908,383571
16.029362,383572
16.105654,383573
16.598751,383574
16.46635,383575
16.346483,383576
16.594036,383577
16.265356,383578
16.333046,383579
16.05961,383580
16.18937,383581
16.132053,383582
15.9531555,383583
15.848423,383584
15.629295,383585
15.408841,383586
15.220974,383587
15.076435,383588
14.62621,383589
14.02467,383590
13.86449,383591
13.726341,383592
12.842106,383593
13.480076,383594
13.096125,383595
12.818304,383596
12.938005,383597
12.672767,383598
12.801983,383599
12.825212,383600
12.446674,383601
12.065172,383602
25.87976,383603
25.253145,383604
25.174923,383605
25.07441,383606
25.40631,383607
25.456877,383608
25.681181,383609
25.471193,383610
25.193497,383611
24.936047,383612
24.749027,383613
24.8006,383614
24.945065,383615
25.232748,383616
25.30159,383617
25.371685,383618
25.48882,383619
25.058634,383620
24.142218,383621
23.59765,383622
23.001764,383623
22.550777,383624
22.461443,383625
22.391542,383626
22.21912,383627
22.02732,383628
21.273596,383629
20.882376,383630
20.19816,383631
19.660442,383632
19.708347,383633
19.781073,383634
19.98371,383635
20.15884,383636
19.98902,383637
20.160255,383638
19.372551,383639
19.503326,383640
19.45237,383641
19.56817,383642
19.721313,383643
19.59892,383644
19.293314,383645
19.143307,383646
19.072594,383647
18.69554,383648
18.66802,383649
18.45824,383650
17.627378,383651
17.209074,383652
17.12207,383653
16.46238,383654
16.933409,383655
16.409628,383656
16.499397,383657
16.652803,383658
16.583433,383659
16.586815,383660
16.525612,383661
15.84852,383662
15.498611,383663
26.882393,383664
26.292658,383665
25.83677,383666
25.70727,383667
25.806469,383668
25.955692,383669
26.185898,383670
25.9828,383671
25.87623,383672
25.584675,383673
25.378044,383674
25.38422,383675
25.271843,383676
25.528955,383677
25.701006,383678
25.776121,383679
25.892073,383680
25.257977,383681
24.787981,383682
23.563686,383683
23.096842,383684
22.245749,383685
22.321177,383686
22.468712,383687
22.447771,383688
22.106285,383689
21.518291,383690
21.131575,383691
20.688107,383692
19.99879,383693
19.914164,383694
20.103395,383695
20.287174,383696
20.46815,383697
20.460058,383698
20.539291,383699
20.382278,383700
20.46828,383701
20.406609,383702
20.680435,383703
20.398104,383704
19.885433,383705
19.649078,383706
19.545153,383707
19.28819,383708
19.387909,383709
19.839045,383710
19.80469,383711
18.683386,383712
18.629202,383713
18.225258,383714
17.601616,383715
17.38994,383716
17.52295,383717
17.183855,383718
17.550097,383719
17.284885,383720
17.380486,383721
17.12915,383722
16.245436,383723
16.010502,383724
27.3781,383725
27.02827,383726
26.75055,383727
26.556116,383728
26.383614,383729
26.681728,383730
26.709673,383731
26.400515,383732
26.071312,383733
25.89588,383734
25.502022,383735
25.535704,383736
25.450132,383737
25.608685,383738
25.68273,383739
25.690931,383740
25.779076,383741
25.849257,383742
25.045753,383743
24.054943,383744
23.132372,383745
22.79545,383746
22.839642,383747
22.64004,383748
22.456076,383749
22.237877,383750
21.71365,383751
21.484915,383752
21.06364,383753
20.629017,383754
20.623835,383755
20.530342,383756
20.725056,383757
21.11201,383758
21.141226,383759
21.170044,383760
21.307009,383761
21.23635,383762
21.251179,383763
21.384481,383764
21.227552,383765
20.505163,383766
20.187794,383767
20.28643,383768
20.228214,383769
19.997768,383770
20.485018,383771
20.382961,383772
19.625063,383773
19.154121,383774
18.819813,383775
18.379978,383776
18.297085,383777
18.327091,383778
17.630314,383779
18.047058,383780
17.81612,383781
17.836336,383782
17.63877,383783
17.281473,383784
16.9577,383785
25.690521,383786
25.38457,383787
25.241957,383788
25.171474,383789
24.931702,383790
24.690887,383791
24.730055,383792
24.327772,383793
23.726206,383794
23.222088,383795
23.191416,383796
23.224619,383797
23.185377,383798
23.25515,383799
23.378603,383800
23.302906,383801
23.360292,383802
23.045149,383803
22.62567,383804
21.872776,383805
21.614315,383806
21.180174,383807
21.388586,383808
21.207363,383809
21.178402,383810
21.019533,383811
20.521866,383812
20.246363,383813
19.73046,383814
19.404987,383815
19.099892,383816
19.115007,383817
19.178944,383818
19.428604,383819
19.636766,383820
19.545645,383821
19.209442,383822
19.438278,383823
19.285448,383824
19.351246,383825
19.574677,383826
19.137354,383827
18.750423,383828
18.733696,383829
18.582237,383830
18.541704,383831
18.53375,383832
18.496183,383833
17.632183,383834
17.818233,383835
17.279612,383836
16.750221,383837
16.57004,383838
16.44899,383839
16.028791,383840
16.603745,383841
16.441526,383842
16.880676,383843
16.222652,383844
15.350712,383845
14.538124,383846
21.622587,383847
21.457832,383848
21.350965,383849
21.382181,383850
21.382862,383851
21.06952,383852
21.094,383853
20.754314,383854
20.184214,383855
19.74733,383856
19.640469,383857
19.660618,383858
19.586412,383859
19.666332,383860
19.752897,383861
19.596554,383862
19.765839,383863
19.553314,383864
18.852528,383865
18.517027,383866
17.94734,383867
17.518665,383868
17.441143,383869
17.114975,383870
16.891287,383871
16.87983,383872
16.115313,383873
16.215391,383874
15.576712,383875
15.278039,383876
15.135802,383877
15.075129,383878
15.080105,383879
15.272493,383880
15.456965,383881
15.469962,383882
16.223917,383883
16.308245,383884
16.376001,383885
16.568623,383886
16.664442,383887
16.337183,383888
15.989236,383889
16.04648,383890
15.948071,383891
15.841356,383892
15.807536,383893
15.721504,383894
15.382418,383895
14.941816,383896
14.316335,383897
14.131047,383898
13.636953,383899
13.441584,383900
13.329322,383901
13.276496,383902
13.080013,383903
13.252431,383904
12.5259905,383905
11.954382,383906
11.522891,383907
19.864273,383908
19.59347,383909
19.86941,383910
19.735498,383911
19.66144,383912
19.430683,383913
19.484058,383914
18.709366,383915
18.601175,383916
18.258804,383917
18.233229,383918
18.03682,383919
17.951115,383920
17.937803,383921
17.897917,383922
18.113314,383923
18.210081,383924
18.094725,383925
17.585112,383926
16.843002,383927
16.519066,383928
15.95318,383929
15.853317,383930
15.685608,383931
15.728584,383932
15.612806,383933
14.907543,383934
14.412461,383935
14.158463,383936
13.701678,383937
13.642525,383938
13.775507,383939
13.625779,383940
13.656186,383941
13.85215,383942
13.92005,383943
14.649958,383944
14.882709,383945
14.983266,383946
15.0928955,383947
15.099906,383948
14.863708,383949
14.555236,383950
14.554153,383951
14.382819,383952
14.388644,383953
14.42898,383954
14.442748,383955
13.965775,383956
14.14608,383957
13.499164,383958
13.294609,383959
12.562506,383960
12.09566,383961
12.179632,383962
12.057795,383963
12.302538,383964
11.5711355,383965
10.705167,383966
10.0804825,383967
9.703976,383968
20.869576,383969
20.553509,383970
20.455238,383971
20.407377,383972
20.465815,383973
19.657831,383974
19.675596,383975
19.246395,383976
19.288607,383977
18.881964,383978
18.727766,383979
18.514263,383980
18.436636,383981
18.487598,383982
18.521675,383983
18.460032,383984
18.626154,383985
18.32965,383986
17.778383,383987
17.56763,383988
16.885519,383989
16.444452,383990
16.233644,383991
15.573177,383992
15.729382,383993
15.437901,383994
15.02917,383995
14.443411,383996
14.143761,383997
13.5476675,383998
13.937771,383999
14.039212,384000
13.842664,384001
13.860528,384002
14.1979265,384003
14.184925,384004
15.032906,384005
15.289286,384006
15.429089,384007
15.605457,384008
15.682402,384009
15.46792,384010
15.309018,384011
15.426902,384012
15.370063,384013
15.31126,384014
15.312948,384015
15.339668,384016
14.716728,384017
14.578271,384018
14.215007,384019
13.450224,384020
13.186845,384021
12.720105,384022
12.439228,384023
12.538207,384024
12.497908,384025
11.992074,384026
11.207683,384027
10.458169,384028
10.357393,384029
19.861122,384030
19.601692,384031
19.51386,384032
19.430416,384033
19.366302,384034
19.283056,384035
19.277367,384036
19.134592,384037
18.856174,384038
18.643082,384039
18.522194,384040
18.08929,384041
18.10725,384042
18.157852,384043
18.318241,384044
18.488852,384045
18.579056,384046
18.459146,384047
17.805302,384048
17.112873,384049
16.774658,384050
16.246544,384051
15.676559,384052
15.273285,384053
15.260124,384054
14.779929,384055
14.483175,384056
14.00821,384057
14.05067,384058
12.815648,384059
12.835253,384060
13.070132,384061
12.816725,384062
12.898517,384063
13.1375675,384064
13.323086,384065
13.096593,384066
13.18161,384067
13.3611145,384068
13.683918,384069
13.840123,384070
13.783937,384071
13.599105,384072
13.506031,384073
13.6157055,384074
13.8111925,384075
13.819517,384076
13.85322,384077
13.644972,384078
13.271356,384079
13.179174,384080
12.553775,384081
12.133584,384082
11.854609,384083
11.677462,384084
11.185436,384085
10.907037,384086
10.296436,384087
9.391501,384088
9.08905,384089
8.251915,384090
18.61992,384091
18.252575,384092
18.26365,384093
18.14578,384094
18.156536,384095
17.869837,384096
17.906256,384097
17.547426,384098
17.244493,384099
17.135656,384100
16.801504,384101
16.454489,384102
16.541845,384103
16.600307,384104
16.532188,384105
16.789385,384106
16.92154,384107
16.837627,384108
16.30099,384109
15.985454,384110
15.496717,384111
14.943537,384112
14.508449,384113
14.058888,384114
14.277844,384115
13.933366,384116
13.554137,384117
12.555199,384118
12.507924,384119
11.533682,384120
11.58521,384121
11.543924,384122
11.574183,384123
11.686103,384124
11.722318,384125
11.903828,384126
11.521285,384127
11.719829,384128
11.865637,384129
12.141858,384130
12.414083,384131
12.27263,384132
12.055201,384133
11.986689,384134
11.900824,384135
11.897123,384136
11.886708,384137
11.865153,384138
11.652765,384139
11.671397,384140
11.7039795,384141
11.643843,384142
11.033549,384143
10.459807,384144
10.184743,384145
9.513469,384146
9.56444,384147
8.818604,384148
8.048814,384149
7.513965,384150
7.0682764,384151
18.318289,384152
17.899803,384153
17.891823,384154
17.718103,384155
17.740097,384156
17.816914,384157
17.843704,384158
17.468466,384159
17.163277,384160
17.018988,384161
16.917618,384162
16.80921,384163
16.762978,384164
16.661201,384165
16.63267,384166
16.61562,384167
16.743576,384168
16.388834,384169
15.958148,384170
15.702513,384171
15.098704,384172
14.990514,384173
14.413906,384174
14.136191,384175
13.843936,384176
13.439376,384177
12.899714,384178
12.818803,384179
12.11133,384180
11.965639,384181
11.720309,384182
11.801077,384183
11.892443,384184
11.901139,384185
11.958759,384186
12.132817,384187
11.534445,384188
11.603933,384189
11.7995615,384190
12.162328,384191
12.319614,384192
12.259817,384193
12.0113325,384194
11.769125,384195
11.693773,384196
11.690088,384197
11.551895,384198
11.553683,384199
11.526104,384200
11.388412,384201
11.100279,384202
11.065894,384203
10.626765,384204
10.159617,384205
9.644534,384206
9.1989,384207
8.812435,384208
8.275206,384209
7.337496,384210
6.6687107,384211
6.1170077,384212
16.56171,384213
16.372324,384214
16.294832,384215
16.18094,384216
16.0123,384217
16.183376,384218
16.205906,384219
15.844111,384220
15.530251,384221
15.376024,384222
15.123544,384223
15.0330515,384224
14.919324,384225
14.933105,384226
14.912759,384227
15.006244,384228
15.136032,384229
15.024955,384230
14.656459,384231
14.197308,384232
14.05977,384233
13.429306,384234
13.065688,384235
12.298815,384236
12.547532,384237
12.851313,384238
12.035091,384239
11.755454,384240
11.6034,384241
10.765731,384242
10.206858,384243
10.236455,384244
10.360751,384245
10.330854,384246
10.460128,384247
10.607107,384248
9.945275,384249
10.1263275,384250
10.298315,384251
10.648747,384252
10.701815,384253
10.7071295,384254
10.578807,384255
10.41523,384256
10.329706,384257
10.322448,384258
10.176733,384259
10.199363,384260
10.1237955,384261
10.209296,384262
9.788355,384263
9.540369,384264
9.392858,384265
8.705048,384266
8.266718,384267
7.8100243,384268
6.9554973,384269
6.288632,384270
5.7612987,384271
5.4413795,384272
4.9111853,384273
16.38012,384274
16.16689,384275
16.06864,384276
15.916781,384277
15.681038,384278
15.583853,384279
15.526896,384280
15.288987,384281
15.02082,384282
14.986108,384283
14.880535,384284
14.695077,384285
14.507278,384286
14.503155,384287
14.4568,384288
14.561444,384289
14.653364,384290
14.743394,384291
14.435114,384292
14.251785,384293
14.013703,384294
13.242025,384295
12.986718,384296
12.222395,384297
11.967729,384298
12.120525,384299
11.811805,384300
11.472846,384301
11.13853,384302
10.331722,384303
9.75916,384304
9.784442,384305
10.01128,384306
9.880173,384307
10.046001,384308
10.155521,384309
9.58071,384310
9.769944,384311
9.978353,384312
10.355089,384313
10.413133,384314
10.4373455,384315
10.365501,384316
10.246333,384317
10.121092,384318
10.111631,384319
9.979747,384320
10.005904,384321
9.881647,384322
9.886823,384323
9.591274,384324
8.869587,384325
9.007375,384326
8.482533,384327
7.960049,384328
7.242503,384329
6.763949,384330
6.226312,384331
5.789757,384332
5.146647,384333
4.7722187,384334
17.476664,384335
17.51785,384336
17.575176,384337
17.3313,384338
17.301184,384339
16.883675,384340
17.075253,384341
16.8809,384342
16.54088,384343
16.34277,384344
16.334517,384345
16.34069,384346
16.179483,384347
16.127878,384348
16.059557,384349
16.061333,384350
16.213186,384351
16.217123,384352
15.9646,384353
15.842537,384354
15.386244,384355
15.0991125,384356
14.505027,384357
13.623974,384358
13.638822,384359
13.267679,384360
12.837966,384361
12.583387,384362
12.41769,384363
11.730135,384364
11.363134,384365
11.521572,384366
11.606434,384367
11.443532,384368
11.567546,384369
11.743667,384370
11.119068,384371
11.344223,384372
11.585569,384373
11.950033,384374
12.037536,384375
12.175676,384376
12.115049,384377
11.969422,384378
12.027826,384379
11.955414,384380
11.840855,384381
11.783346,384382
11.674961,384383
11.474936,384384
11.020224,384385
11.152593,384386
10.848613,384387
10.455769,384388
9.294975,384389
8.7586355,384390
8.267213,384391
8.006283,384392
6.9693737,384393
6.482566,384394
5.8185964,384395
20.030996,384396
20.040043,384397
20.05548,384398
19.843327,384399
19.549408,384400
19.469776,384401
19.61736,384402
19.36686,384403
19.232224,384404
19.036419,384405
19.27804,384406
19.08279,384407
18.863272,384408
18.601387,384409
18.598099,384410
18.839024,384411
18.864033,384412
18.660542,384413
18.415758,384414
18.572622,384415
17.828163,384416
17.566202,384417
16.691353,384418
16.132284,384419
15.86677,384420
15.713063,384421
15.216447,384422
14.866784,384423
14.334198,384424
13.87506,384425
13.7265,384426
13.791339,384427
13.888758,384428
13.997582,384429
14.155198,384430
14.139243,384431
13.853275,384432
13.958457,384433
14.05201,384434
14.298364,384435
14.42536,384436
14.475155,384437
14.492741,384438
14.455196,384439
14.446426,384440
14.426734,384441
14.147851,384442
14.051769,384443
13.682667,384444
13.476464,384445
13.837683,384446
13.525978,384447
13.614458,384448
12.885665,384449
12.183204,384450
11.711217,384451
11.516024,384452
10.613889,384453
9.920728,384454
9.287746,384455
8.728199,384456
21.590221,384457
21.521698,384458
21.602932,384459
21.410591,384460
21.197918,384461
20.732584,384462
20.709677,384463
20.621632,384464
20.34124,384465
20.336367,384466
20.647545,384467
20.473848,384468
20.125145,384469
19.98377,384470
19.900038,384471
20.35869,384472
20.309322,384473
20.010841,384474
19.943058,384475
19.876436,384476
19.464563,384477
19.131853,384478
18.591093,384479
17.79578,384480
17.527988,384481
16.982634,384482
16.725954,384483
16.517752,384484
16.155579,384485
15.263554,384486
15.041948,384487
15.186388,384488
15.246936,384489
15.346379,384490
15.463045,384491
15.493069,384492
14.874083,384493
14.98153,384494
15.225358,384495
15.409701,384496
15.454553,384497
15.5090475,384498
15.539713,384499
15.46267,384500
15.51391,384501
15.456898,384502
15.19366,384503
15.22106,384504
14.926281,384505
15.113046,384506
15.187176,384507
14.756329,384508
15.278797,384509
14.074906,384510
13.488592,384511
12.770379,384512
12.564043,384513
11.909098,384514
11.162458,384515
10.29202,384516
9.823344,384517
22.519918,384518
22.477,384519
22.517776,384520
22.378906,384521
22.216179,384522
22.138258,384523
21.9382,384524
21.978926,384525
21.703823,384526
21.660482,384527
22.191763,384528
22.152988,384529
21.763718,384530
21.491615,384531
21.57903,384532
21.45472,384533
21.326265,384534
21.359304,384535
21.280312,384536
21.130957,384537
20.656223,384538
20.229713,384539
20.222097,384540
19.207502,384541
18.8536,384542
18.472393,384543
18.02416,384544
17.476418,384545
17.262268,384546
16.476915,384547
16.446943,384548
16.866789,384549
16.928076,384550
16.97829,384551
16.640589,384552
16.80568,384553
15.967811,384554
15.984278,384555
16.288782,384556
16.700212,384557
16.88915,384558
16.969933,384559
16.965136,384560
17.048119,384561
17.197979,384562
17.165056,384563
16.816328,384564
16.612814,384565
16.10409,384566
16.480543,384567
15.9878845,384568
15.689289,384569
15.806045,384570
15.545968,384571
14.814457,384572
14.18416,384573
13.85568,384574
13.214338,384575
12.307557,384576
11.598657,384577
10.691609,384578
23.039099,384579
22.92207,384580
23.059084,384581
22.918861,384582
22.706747,384583
22.828238,384584
22.562325,384585
22.525366,384586
22.282507,384587
22.26313,384588
22.864109,384589
22.852901,384590
22.542442,384591
22.178291,384592
22.247608,384593
22.1382,384594
22.010153,384595
21.970695,384596
22.051638,384597
21.85152,384598
21.4735,384599
21.181534,384600
20.80629,384601
19.995054,384602
19.529865,384603
19.264544,384604
18.740698,384605
18.19484,384606
18.077785,384607
17.410507,384608
17.232643,384609
17.53227,384610
17.798717,384611
17.590067,384612
17.484127,384613
17.496428,384614
16.624884,384615
16.662313,384616
16.980772,384617
17.348509,384618
17.446558,384619
17.46878,384620
17.578297,384621
17.708986,384622
17.980656,384623
17.940971,384624
17.549265,384625
17.396599,384626
17.077015,384627
16.68706,384628
16.78058,384629
16.253439,384630
16.235773,384631
15.902716,384632
15.644134,384633
15.040657,384634
14.602815,384635
14.253222,384636
13.401778,384637
12.07416,384638
11.653984,384639
23.464178,384640
23.607563,384641
23.723677,384642
23.643036,384643
23.422644,384644
23.437487,384645
23.393387,384646
23.265747,384647
22.996725,384648
22.630184,384649
23.445116,384650
23.131716,384651
22.650331,384652
22.44946,384653
22.542326,384654
22.175432,384655
22.16745,384656
22.06604,384657
21.736666,384658
21.616743,384659
21.114332,384660
21.025728,384661
20.937614,384662
19.865482,384663
19.12516,384664
19.083271,384665
18.98455,384666
18.921585,384667
18.339115,384668
18.169811,384669
17.730099,384670
17.920324,384671
18.154432,384672
18.249445,384673
18.191137,384674
18.169365,384675
17.16658,384676
17.227678,384677
17.629164,384678
18.124222,384679
18.068766,384680
18.176777,384681
18.207336,384682
18.313185,384683
18.435282,384684
18.368744,384685
17.940258,384686
17.694021,384687
17.629026,384688
17.56207,384689
17.073137,384690
16.873665,384691
16.527012,384692
16.254997,384693
15.746054,384694
15.248392,384695
14.414206,384696
14.023806,384697
13.353999,384698
12.159073,384699
11.504659,384700
23.922087,384701
23.783735,384702
23.860453,384703
23.71434,384704
23.543488,384705
23.626486,384706
23.572538,384707
23.199196,384708
22.92829,384709
22.75066,384710
23.36055,384711
23.331738,384712
22.995834,384713
22.76186,384714
22.796555,384715
22.606304,384716
22.44262,384717
22.482069,384718
22.269323,384719
22.20364,384720
22.073242,384721
21.30885,384722
21.359953,384723
20.17399,384724
19.751411,384725
19.346256,384726
19.165743,384727
19.070196,384728
18.800331,384729
18.068167,384730
18.01612,384731
18.293861,384732
18.401287,384733
18.357943,384734
18.485249,384735
18.414572,384736
17.467875,384737
17.658157,384738
17.941557,384739
18.248968,384740
18.19169,384741
18.088675,384742
18.20167,384743
18.333567,384744
18.442387,384745
18.478151,384746
18.119114,384747
17.91307,384748
17.741932,384749
17.732525,384750
17.651525,384751
17.722128,384752
17.256186,384753
16.698689,384754
16.31475,384755
15.850637,384756
15.630285,384757
14.958631,384758
14.305906,384759
13.309595,384760
12.420153,384761
24.703697,384762
24.785471,384763
24.743156,384764
24.65469,384765
24.49911,384766
24.604696,384767
24.432636,384768
24.197844,384769
23.795122,384770
23.66753,384771
24.328989,384772
24.146467,384773
23.846384,384774
23.688187,384775
23.711,384776
23.528803,384777
23.374706,384778
23.047514,384779
22.75622,384780
22.992609,384781
22.912653,384782
22.440426,384783
22.218351,384784
21.633913,384785
20.815224,384786
20.445091,384787
20.617956,384788
20.348267,384789
19.978416,384790
19.72962,384791
19.340876,384792
19.408335,384793
19.443748,384794
19.502678,384795
19.506258,384796
19.548038,384797
18.061312,384798
18.229393,384799
18.491072,384800
18.90303,384801
18.875109,384802
18.867582,384803
18.995506,384804
19.097506,384805
19.062326,384806
19.100159,384807
18.795626,384808
18.584705,384809
18.501192,384810
18.5123,384811
18.19849,384812
18.267097,384813
17.690226,384814
17.30701,384815
16.766945,384816
16.330687,384817
15.8172865,384818
15.753395,384819
14.933314,384820
14.119438,384821
13.260833,384822
24.967138,384823
24.833723,384824
24.957075,384825
24.948463,384826
24.81754,384827
24.804537,384828
24.753616,384829
24.3923,384830
24.13943,384831
23.949503,384832
24.386623,384833
24.31865,384834
24.247559,384835
23.846182,384836
23.807909,384837
23.531116,384838
23.281893,384839
23.027014,384840
22.810913,384841
22.864218,384842
22.95841,384843
22.668108,384844
22.428106,384845
21.994778,384846
21.059256,384847
20.73671,384848
20.819908,384849
20.4184,384850
20.238125,384851
19.95169,384852
19.878145,384853
19.981297,384854
19.888437,384855
19.846752,384856
19.853092,384857
19.882652,384858
18.693787,384859
18.63789,384860
18.847477,384861
18.984144,384862
